"PathwayID"	"Pathway"	"N.Selected"	"N.In.Category"	"p.value"	"p.adj"
"4810533"	"Mus musculus: Metabolism of steroid hormones and vitamin D"	1	27	0.607477556819476	0.619743930562946
"4810534"	"Mus musculus: Steroid hormones"	1	27	0.607477556819476	0.619743930562946
"4810581"	"Mus musculus: Interleukin receptor SHC signaling"	1	27	0.607477556819476	0.619743930562946
"4810040"	"Mus musculus: Signalling to RAS"	1	28	0.620373880707719	0.630475754244148
"4810708"	"Mus musculus: Sema4D in semaphorin signaling"	1	28	0.620373880707719	0.630475754244148
"4810756"	"Mus musculus: Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding"	1	28	0.620373880707719	0.630475754244148
"4811062"	"Mus musculus: Synthesis of PIPs at the plasma membrane"	1	28	0.620373880707719	0.630475754244148
"4810967"	"Mus musculus: Nuclear signaling by ERBB4"	2	62	0.625705007888503	0.635285180258088
"4810936"	"Mus musculus: Transferrin endocytosis and recycling"	1	29	0.632846704030092	0.641921943571633
"4810639"	"Mus musculus: Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits"	1	30	0.644909927227342	0.652287352514976
"4810640"	"Mus musculus: Activation of G protein gated Potassium channels"	1	30	0.644909927227342	0.652287352514976
"4810641"	"Mus musculus: G protein gated Potassium channels"	1	30	0.644909927227342	0.652287352514976
"4809832"	"Mus musculus: DNA strand elongation"	1	31	0.656576994714274	0.662824159269119
"4810118"	"Mus musculus: RNA Polymerase III Transcription Initiation From Type 3 Promoter"	1	31	0.656576994714274	0.662824159269119
"4810174"	"Mus musculus: Formation of transcription-coupled NER (TC-NER) repair complex"	1	32	0.667860909833047	0.672934876859319
"4810176"	"Mus musculus: Dual incision reaction in TC-NER"	1	32	0.667860909833047	0.672934876859319
"4810614"	"Mus musculus: FCERI mediated NF-kB activation"	1	33	0.67877424931638	0.683282237689449
"4810088"	"Mus musculus: Xenobiotics"	1	37	0.718959224894947	0.723048092524681
"4810966"	"Mus musculus: Prolactin receptor signaling"	1	38	0.728194359844577	0.731642249805963
"4810703"	"Mus musculus: Recycling pathway of L1"	1	41	0.754119336549109	0.756973146715804
"4809872"	"Mus musculus: Glycolysis"	1	44	0.777572709478182	0.779777547028687
"4810696"	"Mus musculus: Class C/3 (Metabotropic glutamate/pheromone receptors)"	1	46	0.791952435150001	0.793448096028471
"4810964"	"Mus musculus: Amyloids"	2	92	0.818571016755479	0.819343253563739
"4810742"	"Mus musculus: Olfactory Signaling Pathway"	1	535	0.999999984450813	0.999999984450813
