"external_gene_id"	"description"
"Adamts8"	"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 8 [Source:MGI Symbol;Acc:MGI:1353468]"
"Cbx8"	"chromobox 8 [Source:MGI Symbol;Acc:MGI:1353589]"
"Axin2"	"axin2 [Source:MGI Symbol;Acc:MGI:1270862]"
"Bloc1s1"	"biogenesis of lysosome-related organelles complex-1, subunit 1 [Source:MGI Symbol;Acc:MGI:1195276]"
"Nr4a3"	"nuclear receptor subfamily 4, group A, member 3 [Source:MGI Symbol;Acc:MGI:1352457]"
"Abce1"	"ATP-binding cassette, sub-family E (OABP), member 1 [Source:MGI Symbol;Acc:MGI:1195458]"
"Mfap5"	"microfibrillar associated protein 5 [Source:MGI Symbol;Acc:MGI:1354387]"
"Isg15"	"ISG15 ubiquitin-like modifier [Source:MGI Symbol;Acc:MGI:1855694]"
"Hist1h1c"	"histone cluster 1, H1c [Source:MGI Symbol;Acc:MGI:1931526]"
"Dkk3"	"dickkopf homolog 3 (Xenopus laevis) [Source:MGI Symbol;Acc:MGI:1354952]"
"Lsm4"	"LSM4 homolog, U6 small nuclear RNA associated (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1354692]"
"Hs6st3"	"heparan sulfate 6-O-sulfotransferase 3 [Source:MGI Symbol;Acc:MGI:1354960]"
"Fbxl8"	"F-box and leucine-rich repeat protein 8 [Source:MGI Symbol;Acc:MGI:1354697]"
"Sfrp4"	"secreted frizzled-related protein 4 [Source:MGI Symbol;Acc:MGI:892010]"
"Aqp3"	"aquaporin 3 [Source:MGI Symbol;Acc:MGI:1333777]"
"Gpc1"	"glypican 1 [Source:MGI Symbol;Acc:MGI:1194891]"
"Iqgap1"	"IQ motif containing GTPase activating protein 1 [Source:MGI Symbol;Acc:MGI:1352757]"
"Mylpf"	"myosin light chain, phosphorylatable, fast skeletal muscle [Source:MGI Symbol;Acc:MGI:97273]"
"Ech1"	"enoyl coenzyme A hydratase 1, peroxisomal [Source:MGI Symbol;Acc:MGI:1858208]"
"Pdlim3"	"PDZ and LIM domain 3 [Source:MGI Symbol;Acc:MGI:1859274]"
"Chst3"	"carbohydrate (chondroitin 6/keratan) sulfotransferase 3 [Source:MGI Symbol;Acc:MGI:1858224]"
"Pdlim1"	"PDZ and LIM domain 1 (elfin) [Source:MGI Symbol;Acc:MGI:1860611]"
"Wisp2"	"WNT1 inducible signaling pathway protein 2 [Source:MGI Symbol;Acc:MGI:1328326]"
"Gria3"	"glutamate receptor, ionotropic, AMPA3 (alpha 3) [Source:MGI Symbol;Acc:MGI:95810]"
"Cav2"	"caveolin 2 [Source:MGI Symbol;Acc:MGI:107571]"
"Tlr5"	"toll-like receptor 5 [Source:MGI Symbol;Acc:MGI:1858171]"
"Krt14"	"keratin 14 [Source:MGI Symbol;Acc:MGI:96688]"
"Pcdh12"	"protocadherin 12 [Source:MGI Symbol;Acc:MGI:1855700]"
"Zranb2"	"zinc finger, RAN-binding domain containing 2 [Source:MGI Symbol;Acc:MGI:1858211]"
"Igtp"	"interferon gamma induced GTPase [Source:MGI Symbol;Acc:MGI:107729]"
"Sema6a"	"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A [Source:MGI Symbol;Acc:MGI:1203727]"
"Golga4"	"golgi autoantigen, golgin subfamily a, 4 [Source:MGI Symbol;Acc:MGI:1859646]"
"Sfn"	"stratifin [Source:MGI Symbol;Acc:MGI:1891831]"
"Cpq"	"carboxypeptidase Q [Source:MGI Symbol;Acc:MGI:1889205]"
"Chst2"	"carbohydrate sulfotransferase 2 [Source:MGI Symbol;Acc:MGI:1891160]"
"Dfna5"	"deafness, autosomal dominant 5 (human) [Source:MGI Symbol;Acc:MGI:1889850]"
"Egr3"	"early growth response 3 [Source:MGI Symbol;Acc:MGI:1306780]"
"Calcrl"	"calcitonin receptor-like [Source:MGI Symbol;Acc:MGI:1926944]"
"Eef1b2"	"eukaryotic translation elongation factor 1 beta 2 [Source:MGI Symbol;Acc:MGI:1929520]"
"Plxnc1"	"plexin C1 [Source:MGI Symbol;Acc:MGI:1890127]"
"Hs3st3b1"	"heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1 [Source:MGI Symbol;Acc:MGI:1333853]"
"Sertad1"	"SERTA domain containing 1 [Source:MGI Symbol;Acc:MGI:1913438]"
"Rplp1"	"ribosomal protein, large, P1 [Source:MGI Symbol;Acc:MGI:1927099]"
"Impa1"	"inositol (myo)-1(or 4)-monophosphatase 1 [Source:MGI Symbol;Acc:MGI:1933158]"
"Wisp1"	"WNT1 inducible signaling pathway protein 1 [Source:MGI Symbol;Acc:MGI:1197008]"
"Cpxm2"	"carboxypeptidase X 2 (M14 family) [Source:MGI Symbol;Acc:MGI:1926006]"
"Ywhag"	"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide [Source:MGI Symbol;Acc:MGI:108109]"
"Nprl2"	"nitrogen permease regulator-like 2 [Source:MGI Symbol;Acc:MGI:1914482]"
"Fmo2"	"flavin containing monooxygenase 2 [Source:MGI Symbol;Acc:MGI:1916776]"
"Irx4"	"Iroquois related homeobox 4 (Drosophila) [Source:MGI Symbol;Acc:MGI:1355275]"
"Fbp1"	"fructose bisphosphatase 1 [Source:MGI Symbol;Acc:MGI:95492]"
"Pdlim4"	"PDZ and LIM domain 4 [Source:MGI Symbol;Acc:MGI:1353470]"
"Epb4.1l4b"	"erythrocyte protein band 4.1-like 4b [Source:MGI Symbol;Acc:MGI:1859149]"
"Ncapg"	"non-SMC condensin I complex, subunit G [Source:MGI Symbol;Acc:MGI:1930197]"
"Irgm2"	"immunity-related GTPase family M member 2 [Source:MGI Symbol;Acc:MGI:1926262]"
"Ramp3"	"receptor (calcitonin) activity modifying protein 3 [Source:MGI Symbol;Acc:MGI:1860292]"
"Lgals12"	"lectin, galactose binding, soluble 12 [Source:MGI Symbol;Acc:MGI:1929094]"
"Bace2"	"beta-site APP-cleaving enzyme 2 [Source:MGI Symbol;Acc:MGI:1860440]"
"Plac1"	"placental specific protein 1 [Source:MGI Symbol;Acc:MGI:1926287]"
"Rbm38"	"RNA binding motif protein 38 [Source:MGI Symbol;Acc:MGI:1889294]"
"Htra1"	"HtrA serine peptidase 1 [Source:MGI Symbol;Acc:MGI:1929076]"
"Cxcl14"	"chemokine (C-X-C motif) ligand 14 [Source:MGI Symbol;Acc:MGI:1888514]"
"Mpp5"	"membrane protein, palmitoylated 5 (MAGUK p55 subfamily member 5) [Source:MGI Symbol;Acc:MGI:1927339]"
"Plce1"	"phospholipase C, epsilon 1 [Source:MGI Symbol;Acc:MGI:1921305]"
"Napb"	"N-ethylmaleimide sensitive fusion protein attachment protein beta [Source:MGI Symbol;Acc:MGI:104562]"
"Tspan7"	"tetraspanin 7 [Source:MGI Symbol;Acc:MGI:1298407]"
"Pkp1"	"plakophilin 1 [Source:MGI Symbol;Acc:MGI:1328359]"
"Wsb1"	"WD repeat and SOCS box-containing 1 [Source:MGI Symbol;Acc:MGI:1926139]"
"Socs5"	"suppressor of cytokine signaling 5 [Source:MGI Symbol;Acc:MGI:2385459]"
"Rrad"	"Ras-related associated with diabetes [Source:MGI Symbol;Acc:MGI:1930943]"
"Cpxm1"	"carboxypeptidase X 1 (M14 family) [Source:MGI Symbol;Acc:MGI:1934569]"
"Aldh18a1"	"aldehyde dehydrogenase 18 family, member A1 [Source:MGI Symbol;Acc:MGI:1888908]"
"Cdh13"	"cadherin 13 [Source:MGI Symbol;Acc:MGI:99551]"
"Mmp16"	"matrix metallopeptidase 16 [Source:MGI Symbol;Acc:MGI:1276107]"
"Asah1"	"N-acylsphingosine amidohydrolase 1 [Source:MGI Symbol;Acc:MGI:1277124]"
"Tusc2"	"tumor suppressor candidate 2 [Source:MGI Symbol;Acc:MGI:1931086]"
"Rybp"	"RING1 and YY1 binding protein [Source:MGI Symbol;Acc:MGI:1929059]"
"Tagln3"	"transgelin 3 [Source:MGI Symbol;Acc:MGI:1926784]"
"Amotl2"	"angiomotin-like 2 [Source:MGI Symbol;Acc:MGI:1929286]"
"Tmeff2"	"transmembrane protein with EGF-like and two follistatin-like domains 2 [Source:MGI Symbol;Acc:MGI:1861735]"
"Ggcx"	"gamma-glutamyl carboxylase [Source:MGI Symbol;Acc:MGI:1927655]"
"Atr"	"ataxia telangiectasia and Rad3 related [Source:MGI Symbol;Acc:MGI:108028]"
"Rpl36a"	"ribosomal protein L36A [Source:MGI Symbol;Acc:MGI:1201789]"
"Rbm14"	"RNA binding motif protein 14 [Source:MGI Symbol;Acc:MGI:1929092]"
"Uba52"	"ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:MGI Symbol;Acc:MGI:98887]"
"Sumo3"	"SMT3 suppressor of mif two 3 homolog 3 (yeast) [Source:MGI Symbol;Acc:MGI:1336201]"
"Pf4"	"platelet factor 4 [Source:MGI Symbol;Acc:MGI:1888711]"
"Zfp111"	"zinc finger protein 111 [Source:MGI Symbol;Acc:MGI:1929114]"
"Mgst1"	"microsomal glutathione S-transferase 1 [Source:MGI Symbol;Acc:MGI:1913850]"
"Stat2"	"signal transducer and activator of transcription 2 [Source:MGI Symbol;Acc:MGI:103039]"
"Brinp1"	"bone morphogenic protein/retinoic acid inducible neural specific 1 [Source:MGI Symbol;Acc:MGI:1928478]"
"Pdgfc"	"platelet-derived growth factor, C polypeptide [Source:MGI Symbol;Acc:MGI:1859631]"
"Cyp51"	"cytochrome P450, family 51 [Source:MGI Symbol;Acc:MGI:106040]"
"Fgf21"	"fibroblast growth factor 21 [Source:MGI Symbol;Acc:MGI:1861377]"
"Calm4"	"calmodulin 4 [Source:MGI Symbol;Acc:MGI:1931464]"
"Tacstd2"	"tumor-associated calcium signal transducer 2 [Source:MGI Symbol;Acc:MGI:1861606]"
"Scube2"	"signal peptide, CUB domain, EGF-like 2 [Source:MGI Symbol;Acc:MGI:1928765]"
"Hhip"	"Hedgehog-interacting protein [Source:MGI Symbol;Acc:MGI:1341847]"
"Zfp109"	"zinc finger protein 109 [Source:MGI Symbol;Acc:MGI:1929099]"
"Dkk2"	"dickkopf homolog 2 (Xenopus laevis) [Source:MGI Symbol;Acc:MGI:1890663]"
"Trpm5"	"transient receptor potential cation channel, subfamily M, member 5 [Source:MGI Symbol;Acc:MGI:1861718]"
"Tob2"	"transducer of ERBB2, 2 [Source:MGI Symbol;Acc:MGI:1888525]"
"Rps14"	"ribosomal protein S14 [Source:MGI Symbol;Acc:MGI:98107]"
"Ckb"	"creatine kinase, brain [Source:MGI Symbol;Acc:MGI:88407]"
"Noc3l"	"nucleolar complex associated 3 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1932610]"
"Cdon"	"cell adhesion molecule-related/down-regulated by oncogenes [Source:MGI Symbol;Acc:MGI:1926387]"
"Pappa"	"pregnancy-associated plasma protein A [Source:MGI Symbol;Acc:MGI:97479]"
"Prokr1"	"prokineticin receptor 1 [Source:MGI Symbol;Acc:MGI:1929676]"
"Rsad2"	"radical S-adenosyl methionine domain containing 2 [Source:MGI Symbol;Acc:MGI:1929628]"
"Hyou1"	"hypoxia up-regulated 1 [Source:MGI Symbol;Acc:MGI:108030]"
"Slc35b4"	"solute carrier family 35, member B4 [Source:MGI Symbol;Acc:MGI:1931249]"
"Chst11"	"carbohydrate sulfotransferase 11 [Source:MGI Symbol;Acc:MGI:1927166]"
"Ccl8"	"chemokine (C-C motif) ligand 8 [Source:MGI Symbol;Acc:MGI:101878]"
"Pmaip1"	"phorbol-12-myristate-13-acetate-induced protein 1 [Source:MGI Symbol;Acc:MGI:1930146]"
"Kcne1l"	"potassium voltage-gated channel, Isk-related family, member 1-like, pseudogene [Source:MGI Symbol;Acc:MGI:1913490]"
"Smpd3"	"sphingomyelin phosphodiesterase 3, neutral [Source:MGI Symbol;Acc:MGI:1927578]"
"Sh3rf1"	"SH3 domain containing ring finger 1 [Source:MGI Symbol;Acc:MGI:1913066]"
"Hnrnph1"	"heterogeneous nuclear ribonucleoprotein H1 [Source:MGI Symbol;Acc:MGI:1891925]"
"Nup160"	"nucleoporin 160 [Source:MGI Symbol;Acc:MGI:1926227]"
"Nampt"	"nicotinamide phosphoribosyltransferase [Source:MGI Symbol;Acc:MGI:1929865]"
"Chst12"	"carbohydrate sulfotransferase 12 [Source:MGI Symbol;Acc:MGI:1929064]"
"Slc4a8"	"solute carrier family 4 (anion exchanger), member 8 [Source:MGI Symbol;Acc:MGI:1928745]"
"Kcnk5"	"potassium channel, subfamily K, member 5 [Source:MGI Symbol;Acc:MGI:1336175]"
"Nsa2"	"NSA2 ribosome biogenesis homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913883]"
"Midn"	"midnolin [Source:MGI Symbol;Acc:MGI:1890222]"
"Pcbp4"	"poly(rC) binding protein 4 [Source:MGI Symbol;Acc:MGI:1890471]"
"Chrnd"	"cholinergic receptor, nicotinic, delta polypeptide [Source:MGI Symbol;Acc:MGI:87893]"
"Wbp11"	"WW domain binding protein 11 [Source:MGI Symbol;Acc:MGI:1891823]"
"Cldn15"	"claudin 15 [Source:MGI Symbol;Acc:MGI:1913103]"
"Cd274"	"CD274 antigen [Source:MGI Symbol;Acc:MGI:1926446]"
"Rbp7"	"retinol binding protein 7, cellular [Source:MGI Symbol;Acc:MGI:1890409]"
"Nrgn"	"neurogranin [Source:MGI Symbol;Acc:MGI:1927184]"
"Perp"	"PERP, TP53 apoptosis effector [Source:MGI Symbol;Acc:MGI:1929938]"
"Tnmd"	"tenomodulin [Source:MGI Symbol;Acc:MGI:1929885]"
"Sdf2l1"	"stromal cell-derived factor 2-like 1 [Source:MGI Symbol;Acc:MGI:2149842]"
"Herpud1"	"homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1 [Source:MGI Symbol;Acc:MGI:1927406]"
"Zfp296"	"zinc finger protein 296 [Source:MGI Symbol;Acc:MGI:1926956]"
"Ngb"	"neuroglobin [Source:MGI Symbol;Acc:MGI:2151886]"
"Sp5"	"trans-acting transcription factor 5 [Source:MGI Symbol;Acc:MGI:1927715]"
"Rpl23"	"ribosomal protein L23 [Source:MGI Symbol;Acc:MGI:1929455]"
"Rtn4r"	"reticulon 4 receptor [Source:MGI Symbol;Acc:MGI:2136886]"
"Lrp10"	"low-density lipoprotein receptor-related protein 10 [Source:MGI Symbol;Acc:MGI:1929480]"
"Vps35"	"vacuolar protein sorting 35 [Source:MGI Symbol;Acc:MGI:1890467]"
"Klf15"	"Kruppel-like factor 15 [Source:MGI Symbol;Acc:MGI:1929988]"
"Slc30a7"	"solute carrier family 30 (zinc transporter), member 7 [Source:MGI Symbol;Acc:MGI:1913750]"
"Palmd"	"palmdelphin [Source:MGI Symbol;Acc:MGI:2148896]"
"Nuf2"	"NUF2, NDC80 kinetochore complex component, homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1914227]"
"Zkscan14"	"zinc finger with KRAB and SCAN domains 14 [Source:MGI Symbol;Acc:MGI:1914485]"
"Pgam1"	"phosphoglycerate mutase 1 [Source:MGI Symbol;Acc:MGI:97552]"
"Npy"	"neuropeptide Y [Source:MGI Symbol;Acc:MGI:97374]"
"Cad"	"carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase [Source:MGI Symbol;Acc:MGI:1916969]"
"Ino80b"	"INO80 complex subunit B [Source:MGI Symbol;Acc:MGI:1917270]"
"Cse1l"	"chromosome segregation 1-like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1339951]"
"Gdpd2"	"glycerophosphodiester phosphodiesterase domain containing 2 [Source:MGI Symbol;Acc:MGI:1918834]"
"Aox3"	"aldehyde oxidase 3 [Source:MGI Symbol;Acc:MGI:1918974]"
"Aox4"	"aldehyde oxidase 4 [Source:MGI Symbol;Acc:MGI:1919122]"
"Wnt2"	"wingless-related MMTV integration site 2 [Source:MGI Symbol;Acc:MGI:98954]"
"Trim29"	"tripartite motif-containing 29 [Source:MGI Symbol;Acc:MGI:1919419]"
"D4Wsu53e"	"DNA segment, Chr 4, Wayne State University 53, expressed [Source:MGI Symbol;Acc:MGI:106498]"
"Igf2bp3"	"insulin-like growth factor 2 mRNA binding protein 3 [Source:MGI Symbol;Acc:MGI:1890359]"
"Tnfrsf22"	"tumor necrosis factor receptor superfamily, member 22 [Source:MGI Symbol;Acc:MGI:1930270]"
"Pi16"	"peptidase inhibitor 16 [Source:MGI Symbol;Acc:MGI:1921366]"
"Zfp84"	"zinc finger protein 84 [Source:MGI Symbol;Acc:MGI:107780]"
"Mphosph8"	"M-phase phosphoprotein 8 [Source:MGI Symbol;Acc:MGI:1922589]"
"Dsp"	"desmoplakin [Source:MGI Symbol;Acc:MGI:109611]"
"Ryr2"	"ryanodine receptor 2, cardiac [Source:MGI Symbol;Acc:MGI:99685]"
"Cxx1a"	"CAAX box 1A [Source:MGI Symbol;Acc:MGI:1913408]"
"Rps23"	"ribosomal protein S23 [Source:MGI Symbol;Acc:MGI:1913725]"
"Oxct1"	"3-oxoacid CoA transferase 1 [Source:MGI Symbol;Acc:MGI:1914291]"
"RPL24"	"60S ribosomal protein L24  [Source:UniProtKB/Swiss-Prot;Acc:Q8BP67]"
"Gdpd3"	"glycerophosphodiester phosphodiesterase domain containing 3 [Source:MGI Symbol;Acc:MGI:1915866]"
"Mxra8"	"matrix-remodelling associated 8 [Source:MGI Symbol;Acc:MGI:1922011]"
"Cyp27a1"	"cytochrome P450, family 27, subfamily a, polypeptide 1 [Source:MGI Symbol;Acc:MGI:88594]"
"Rps25"	"ribosomal protein S25 [Source:MGI Symbol;Acc:MGI:1922867]"
"Popdc3"	"popeye domain containing 3 [Source:MGI Symbol;Acc:MGI:1930153]"
"Tnfrsf23"	"tumor necrosis factor receptor superfamily, member 23 [Source:MGI Symbol;Acc:MGI:1930269]"
"Fabp4"	"fatty acid binding protein 4, adipocyte [Source:MGI Symbol;Acc:MGI:88038]"
"Stx1b"	"syntaxin 1B [Source:MGI Symbol;Acc:MGI:1930705]"
"Dusp19"	"dual specificity phosphatase 19 [Source:MGI Symbol;Acc:MGI:1915332]"
"Cyp4f16"	"cytochrome P450, family 4, subfamily f, polypeptide 16 [Source:MGI Symbol;Acc:MGI:1917351]"
"Sost"	"sclerostin [Source:MGI Symbol;Acc:MGI:1921749]"
"Scd3"	"stearoyl-coenzyme A desaturase 3 [Source:MGI Symbol;Acc:MGI:1353437]"
"Col26a1"	"collagen, type XXVI, alpha 1 [Source:MGI Symbol;Acc:MGI:2155345]"
"Wbscr27"	"Williams Beuren syndrome chromosome region 27 (human) [Source:MGI Symbol;Acc:MGI:1933146]"
"Stfa3"	"stefin A3 [Source:MGI Symbol;Acc:MGI:106196]"
"Mrpl2"	"mitochondrial ribosomal protein L2 [Source:MGI Symbol;Acc:MGI:1351622]"
"Eif3f"	"eukaryotic translation initiation factor 3, subunit F [Source:MGI Symbol;Acc:MGI:1913335]"
"Ypel3"	"yippee-like 3 (Drosophila) [Source:MGI Symbol;Acc:MGI:1913340]"
"Arl4d"	"ADP-ribosylation factor-like 4D [Source:MGI Symbol;Acc:MGI:1933155]"
"Sc4mol"	"sterol-C4-methyl oxidase-like [Source:MGI Symbol;Acc:MGI:1913484]"
"Nicn1"	"nicolin 1 [Source:MGI Symbol;Acc:MGI:1913507]"
"Atp5sl"	"ATP5S-like [Source:MGI Symbol;Acc:MGI:1913599]"
"Cyb5b"	"cytochrome b5 type B [Source:MGI Symbol;Acc:MGI:1913677]"
"Mgst3"	"microsomal glutathione S-transferase 3 [Source:MGI Symbol;Acc:MGI:1913697]"
"Sys1"	"SYS1 Golgi-localized integral membrane protein homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913710]"
"2810428I15Rik"	"RIKEN cDNA 2810428I15 gene [Source:MGI Symbol;Acc:MGI:1913712]"
"Rpl15"	"ribosomal protein L15 [Source:MGI Symbol;Acc:MGI:1913730]"
"Acot11"	"acyl-CoA thioesterase 11 [Source:MGI Symbol;Acc:MGI:1913736]"
"Cmss1"	"cms small ribosomal subunit 1 [Source:MGI Symbol;Acc:MGI:1913747]"
"Lamtor1"	"late endosomal/lysosomal adaptor, MAPK and MTOR activator 1 [Source:MGI Symbol;Acc:MGI:1913758]"
"Mad2l1bp"	"MAD2L1 binding protein [Source:MGI Symbol;Acc:MGI:1913841]"
"Tmem222"	"transmembrane protein 222 [Source:MGI Symbol;Acc:MGI:1098568]"
"Sfrs18"	"serine/arginine-rich splicing factor 18 [Source:MGI Symbol;Acc:MGI:1913875]"
"Rpe"	"ribulose-5-phosphate-3-epimerase [Source:MGI Symbol;Acc:MGI:1913896]"
"Oser1"	"oxidative stress responsive serine rich 1 [Source:MGI Symbol;Acc:MGI:1913930]"
"Uqcrfs1"	"ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1 [Source:MGI Symbol;Acc:MGI:1913944]"
"Lrrk2"	"leucine-rich repeat kinase 2 [Source:MGI Symbol;Acc:MGI:1913975]"
"Map1lc3a"	"microtubule-associated protein 1 light chain 3 alpha [Source:MGI Symbol;Acc:MGI:1915661]"
"Rnf220"	"ring finger protein 220 [Source:MGI Symbol;Acc:MGI:1913993]"
"Thap2"	"THAP domain containing, apoptosis associated protein 2 [Source:MGI Symbol;Acc:MGI:1914066]"
"Fuca2"	"fucosidase, alpha-L- 2, plasma [Source:MGI Symbol;Acc:MGI:1914098]"
"Crnkl1"	"Crn, crooked neck-like 1 (Drosophila) [Source:MGI Symbol;Acc:MGI:1914127]"
"Acadsb"	"acyl-Coenzyme A dehydrogenase, short/branched chain [Source:MGI Symbol;Acc:MGI:1914135]"
"Kdelr2"	"KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2 [Source:MGI Symbol;Acc:MGI:1914163]"
"Chordc1"	"cysteine and histidine-rich domain (CHORD)-containing, zinc-binding protein 1 [Source:MGI Symbol;Acc:MGI:1914167]"
"Dusp26"	"dual specificity phosphatase 26 (putative) [Source:MGI Symbol;Acc:MGI:1914209]"
"Rpl11"	"ribosomal protein L11 [Source:MGI Symbol;Acc:MGI:1914275]"
"Rps10"	"ribosomal protein S10 [Source:MGI Symbol;Acc:MGI:1914347]"
"2310039H08Rik"	"RIKEN cDNA 2310039H08 gene [Source:MGI Symbol;Acc:MGI:1914351]"
"Nrarp"	"Notch-regulated ankyrin repeat protein [Source:MGI Symbol;Acc:MGI:1914372]"
"Ndufa6"	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 6 (B14) [Source:MGI Symbol;Acc:MGI:1914380]"
"Mis12"	"MIS12 homolog (yeast) [Source:MGI Symbol;Acc:MGI:1914389]"
"Med29"	"mediator complex subunit 29 [Source:MGI Symbol;Acc:MGI:1914474]"
"Rpl37"	"ribosomal protein L37 [Source:MGI Symbol;Acc:MGI:1914531]"
"Ppil4"	"peptidylprolyl isomerase (cyclophilin)-like 4 [Source:MGI Symbol;Acc:MGI:1914668]"
"Far1"	"fatty acyl CoA reductase 1 [Source:MGI Symbol;Acc:MGI:1914670]"
"Plxdc2"	"plexin domain containing 2 [Source:MGI Symbol;Acc:MGI:1914698]"
"Ikbip"	"IKBKB interacting protein [Source:MGI Symbol;Acc:MGI:1914704]"
"Klhl13"	"kelch-like 13 [Source:MGI Symbol;Acc:MGI:1914705]"
"Entpd4"	"ectonucleoside triphosphate diphosphohydrolase 4 [Source:MGI Symbol;Acc:MGI:1914714]"
"Ero1lb"	"ERO1-like beta (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1914725]"
"Calcoco1"	"calcium binding and coiled coil domain 1 [Source:MGI Symbol;Acc:MGI:1914738]"
"Cog6"	"component of oligomeric golgi complex 6 [Source:MGI Symbol;Acc:MGI:1914792]"
"Slc25a30"	"solute carrier family 25, member 30 [Source:MGI Symbol;Acc:MGI:1914804]"
"Fibin"	"fin bud initiation factor homolog (zebrafish) [Source:MGI Symbol;Acc:MGI:1914856]"
"Narf"	"nuclear prelamin A recognition factor [Source:MGI Symbol;Acc:MGI:1914858]"
"Luc7l3"	"LUC7-like 3 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1914934]"
"Pop1"	"processing of precursor 1, ribonuclease P/MRP family, (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1914974]"
"Dph2"	"DPH2 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1914978]"
"Asprv1"	"aspartic peptidase, retroviral-like 1 [Source:MGI Symbol;Acc:MGI:1915105]"
"S100a16"	"S100 calcium binding protein A16 [Source:MGI Symbol;Acc:MGI:1915110]"
"Rgs10"	"regulator of G-protein signalling 10 [Source:MGI Symbol;Acc:MGI:1915115]"
"Tmem100"	"transmembrane protein 100 [Source:MGI Symbol;Acc:MGI:1915138]"
"Tmem86a"	"transmembrane protein 86A [Source:MGI Symbol;Acc:MGI:1915143]"
"Ccdc80"	"coiled-coil domain containing 80 [Source:MGI Symbol;Acc:MGI:1915146]"
"Fam32a"	"family with sequence similarity 32, member A [Source:MGI Symbol;Acc:MGI:1915172]"
"Atp2b1"	"ATPase, Ca++ transporting, plasma membrane 1 [Source:MGI Symbol;Acc:MGI:104653]"
"Cdc42ep3"	"CDC42 effector protein (Rho GTPase binding) 3 [Source:MGI Symbol;Acc:MGI:2384718]"
"Tmem178"	"transmembrane protein 178 [Source:MGI Symbol;Acc:MGI:1915277]"
"Ncbp2"	"nuclear cap binding protein subunit 2 [Source:MGI Symbol;Acc:MGI:1915342]"
"Wls"	"wntless homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:1915401]"
"Cgnl1"	"cingulin-like 1 [Source:MGI Symbol;Acc:MGI:1915428]"
"Art4"	"ADP-ribosyltransferase 4 [Source:MGI Symbol;Acc:MGI:1202710]"
"Fam111a"	"family with sequence similarity 111, member A [Source:MGI Symbol;Acc:MGI:1915508]"
"Ift80"	"intraflagellar transport 80 [Source:MGI Symbol;Acc:MGI:1915509]"
"Zdhhc21"	"zinc finger, DHHC domain containing 21 [Source:MGI Symbol;Acc:MGI:1915518]"
"Prps2"	"phosphoribosyl pyrophosphate synthetase 2 [Source:MGI Symbol;Acc:MGI:97776]"
"Zmym1"	"zinc finger, MYM domain containing 1 [Source:MGI Symbol;Acc:MGI:1915560]"
"Gpihbp1"	"GPI-anchored HDL-binding protein 1 [Source:MGI Symbol;Acc:MGI:1915703]"
"Ppp1r14a"	"protein phosphatase 1, regulatory (inhibitor) subunit 14A [Source:MGI Symbol;Acc:MGI:1931139]"
"Cthrc1"	"collagen triple helix repeat containing 1 [Source:MGI Symbol;Acc:MGI:1915838]"
"Fitm1"	"fat storage-inducing transmembrane protein 1 [Source:MGI Symbol;Acc:MGI:1915930]"
"Zfp644"	"zinc finger protein 644 [Source:MGI Symbol;Acc:MGI:1277212]"
"Trmt1l"	"tRNA methyltransferase 1 like [Source:MGI Symbol;Acc:MGI:1916185]"
"Rasl11b"	"RAS-like, family 11, member B [Source:MGI Symbol;Acc:MGI:1916189]"
"Pink1"	"PTEN induced putative kinase 1 [Source:MGI Symbol;Acc:MGI:1916193]"
"Cab39l"	"calcium binding protein 39-like [Source:MGI Symbol;Acc:MGI:1914081]"
"Tusc1"	"tumor suppressor candidate 1 [Source:MGI Symbol;Acc:MGI:2684283]"
"Cd209f"	"CD209f antigen [Source:MGI Symbol;Acc:MGI:1916392]"
"Cnppd1"	"cyclin Pas1/PHO80 domain containing 1 [Source:MGI Symbol;Acc:MGI:1916421]"
"C1qtnf2"	"C1q and tumor necrosis factor related protein 2 [Source:MGI Symbol;Acc:MGI:1916433]"
"Sat2"	"spermidine/spermine N1-acetyl transferase 2 [Source:MGI Symbol;Acc:MGI:1916465]"
"Krt5"	"keratin 5 [Source:MGI Symbol;Acc:MGI:96702]"
